rung,fold,inner_fold,lambda,lambda_label,inner_train_matches,inner_valid_matches,inner_train_max_date,inner_valid_min_date,inner_val_log_loss,inner_val_rps,inner_val_accuracy,constant_columns
B1,4,2,0.01,lam=0.01,760,380,2023-05-28,2023-08-11,1.0695213909434131,0.21442447197336928,0.51842105263157889,4
B1,4,3,0.01,lam=0.01,1140,380,2024-05-19,2024-08-16,1.0542537821871694,0.21655752367747808,0.46052631578947367,4
B1,4,1,0.029999999999999999,lam=0.03,380,380,2022-05-22,2022-08-05,1.187868571818403,0.23182941546396002,0.4631578947368421,29
B1,4,2,0.029999999999999999,lam=0.03,760,380,2023-05-28,2023-08-11,1.0686491614069831,0.21431474287889762,0.51578947368421058,4
B1,4,3,0.029999999999999999,lam=0.03,1140,380,2024-05-19,2024-08-16,1.0530135399773977,0.21639357627118286,0.45789473684210524,4
B1,4,1,0.10000000000000001,lam=0.1,380,380,2022-05-22,2022-08-05,1.1679452982095535,0.22988900410264695,0.4631578947368421,29
B1,4,2,0.10000000000000001,lam=0.1,760,380,2023-05-28,2023-08-11,1.0659994921996452,0.21399053933633258,0.51052631578947372,4
B1,4,3,0.10000000000000001,lam=0.1,1140,380,2024-05-19,2024-08-16,1.0497537864508202,0.21596505666571375,0.46052631578947367,4
B1,4,1,0.29999999999999999,lam=0.3,380,380,2022-05-22,2022-08-05,1.1407254744660924,0.22682049189036796,0.46578947368421053,29
B1,4,2,0.29999999999999999,lam=0.3,760,380,2023-05-28,2023-08-11,1.0602563454264422,0.2133279046428998,0.51842105263157889,4
B1,4,3,0.29999999999999999,lam=0.3,1140,380,2024-05-19,2024-08-16,1.0443569740972585,0.2152377024761869,0.46842105263157896,4
B1,4,1,1,lam=1,380,380,2022-05-22,2022-08-05,1.1061351228428846,0.22295963820990908,0.48421052631578948,29
B1,4,2,1,lam=1,760,380,2023-05-28,2023-08-11,1.0476573676145506,0.21194442345855519,0.51842105263157889,4
